"","ID1","ID2","lat","long","el","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","CMI","DD1040","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","CMI_wt","CMI_sp","CMI_sm","CMI_at"
"1","1476","2015",52.20874,-124.0878,1049,2.9,15,-9.8,24.8,279,85,46.2,176.2,1100,1164,5505,26,134,164,251,87,109,-44.6,37.1,625,482,-9999,51,-28.33,450,-3.6,10.6,22.7,9.9,-16,-4.1,4.7,-3,-9.8,3.2,13.7,3.4,52,62,40,124,-9999,15,20.3,8,810,130,0,159,1,155,803,206,2409,1361,409,1326,0,3,19,4,1,21,83,29,50,26,0,32,0,159,372,94,0,114,332,36,49,50,47,56,5.3,-4.38,-30.18,0.93
"2","1479","2015",52.21795,-124.1021,1069,2.8,14.9,-9.8,24.7,287,87,44.6,170.4,1104,1144,5529,25,133,165,251,86,113,-44.6,37,621,475,-9999,51,-26.9,439,-3.6,10.5,22.5,9.8,-16,-4.2,4.6,-3.1,-9.8,3.1,13.6,3.4,54,64,41,128,-9999,15,20.3,7.7,810,133,0,161,1,151,790,203,2409,1370,418,1332,0,3,18,3,1,21,83,29,52,27,0,34,0,158,369,94,0,112,329,35,49,50,48,56,5.45,-4.05,-29.79,1.49
"3","1481","2015",52.21745,-124.0727,1060,2.8,14.9,-9.9,24.8,278,86,46.2,173.7,1108,1151,5525,26,133,165,251,86,108,-44.7,37.1,623,479,-9999,51,-28.14,444,-3.6,10.5,22.6,9.9,-16.1,-4.2,4.7,-3.1,-9.9,3.2,13.6,3.4,52,61,40,124,-9999,15,20.3,8,814,133,0,160,1,152,794,204,2414,1368,413,1330,0,3,19,3,1,21,83,29,49,26,0,33,0,158,371,94,0,114,331,35,49,50,47,56,5.22,-4.35,-30.03,1.02
"4","1482","2015",52.20458,-123.4134,982,3.5,15.9,-9.5,25.5,282,97,47.7,164.6,1041,1292,5302,39,144,160,254,94,99,-43,38.1,636,482,-9999,53,-30.06,544,-4.2,11.2,23.4,10.1,-15.2,-3.3,5.9,-2.5,-9.7,4,14.6,3.8,53,66,43,117,-9999,14.9,20.1,7.6,789,106,0,145,1,181,890,219,2384,1293,331,1294,0,4,31,4,1,25,87,31,51,22,0,26,0,164,377,95,0,117,334,31,54,52,49,57,5.66,-5.29,-30.59,0.16
"5","1484","2015",52.36457,-123.3449,1036,2.9,15.2,-10,25.2,326,110,39.6,138,1140,1206,5500,30,143,158,255,97,127,-43.6,37.2,612,441,-9999,55,-21.89,482,-5,10.3,22.5,9.4,-15.9,-3.3,5.6,-2.7,-10.4,3.5,14,3.3,66,76,52,129,-9999,14.9,20.3,7,848,125,0,167,1,167,832,207,2442,1339,382,1336,0,4,22,4,1,25,86,31,63,30,0,33,0,157,364,91,0,103,312,26,54,54,50,58,6.96,-3.07,-27.86,2.07
"6","1485","2015",52.21618,-123.9994,1015,3,15.2,-9.9,25.2,272,87,47.8,174,1097,1196,5467,29,135,164,252,88,102,-44.5,37.5,632,487,-9999,51,-30.15,473,-3.7,10.9,23,10.1,-16,-4,4.9,-3,-9.9,3.4,13.9,3.6,50,60,40,121,-9999,14.7,20,7,816,125,0,157,1,162,822,212,2415,1344,392,1316,0,3,22,4,1,22,84,29,47,23,0,30,0,161,376,95,0,117,335,35,49,50,47,56,5.06,-5,-30.66,0.45
"7","1498","2015",52.22592,-124.043,1047,2.9,15,-9.9,24.9,280,87,46.1,172.9,1106,1168,5510,26,134,164,251,87,108,-44.7,37.2,626,481,-9999,51,-28.43,453,-3.6,10.6,22.7,9.9,-16.1,-4.2,4.7,-3,-9.9,3.2,13.7,3.5,52,62,41,124,-9999,15,20.6,8,816,131,0,159,1,155,806,206,2416,1361,407,1326,0,3,20,4,0,21,83,29,49,26,0,32,0,159,372,95,0,114,331,35,49,50,47,56,5.25,-4.42,-30.19,0.94
"8","1500","2015",52.36147,-123.2126,1092,2.8,15.2,-9.8,25,336,111,38.1,137,1119,1164,5538,28,140,162,252,91,137,-43.2,36.8,598,425,-9999,55,-18.79,460,-4.6,10,22.1,9.2,-15.9,-3.7,5.8,-2.8,-10.3,3.2,13.9,3.2,69,81,51,130,-9999,14.9,20.3,7.3,826,129,0,163,1,151,822,191,2425,1368,391,1353,0,3,21,3,1,23,87,29,67,35,0,35,0,153,356,89,0,96,304,24,53,53,51,59,7.4,-1.89,-26.86,2.56
"9","1501","2015",52.36005,-123.1539,1049,2.8,15.4,-10.3,25.7,349,117,36.6,131,1176,1203,5551,30,142,158,254,95,143,-43.9,37,605,423,-9999,55,-18.4,485,-5.3,10.1,22.3,9,-16.1,-3.4,5.9,-2.9,-10.7,3.3,14.1,3.1,72,86,54,132,-9999,15,20.3,7.1,868,130,0,178,0,163,839,201,2464,1353,376,1358,0,4,23,3,1,24,87,30,69,37,0,36,0,156,358,91,0,95,305,23,54,54,51,59,7.64,-1.77,-26.88,2.61
"10","1502","2015",52.39081,-124.2564,993,3.1,15.4,-9.8,25.2,321,97,40.7,159.2,1105,1221,5448,30,138,163,252,88,123,-44.4,37.7,632,473,-9999,52,-25.4,488,-3.7,10.6,23,10.2,-16,-4,5.1,-2.8,-9.8,3.3,14,3.7,62,71,46,143,-9999,14.8,19.9,7.2,810,139,0,157,1,166,833,221,2409,1355,382,1301,0,4,23,4,1,22,85,30,59,29,0,34,0,161,375,96,0,111,329,34,50,51,48,56,6.08,-3.85,-30.02,2.39
"11","1503","2015",52.39059,-124.2417,999,3.1,15.3,-9.9,25.2,319,96,41.1,159,1086,1225,5421,31,140,162,254,92,120,-44.4,37.7,629,472,-9999,52,-25.39,490,-3.6,10.8,23,10.2,-15.9,-3.9,5.1,-2.6,-9.7,3.4,14,3.8,61,70,46,143,-9999,15,20,8,802,130,0,154,1,167,833,223,2401,1343,382,1296,0,4,23,4,1,23,85,31,58,28,0,33,0,160,374,95,0,111,328,33,50,51,48,57,5.99,-3.97,-29.89,2.48
"12","1504","2015",52.39014,-124.2123,1007,3.1,15.3,-9.8,25.1,309,95,42.2,160.6,1101,1212,5451,30,138,164,253,89,118,-44.5,37.7,628,476,-9999,52,-26.07,482,-3.7,10.7,22.9,10.1,-16,-4.1,5.1,-2.7,-9.8,3.3,14,3.7,60,66,45,140,-9999,14.9,20,7.4,810,134,0,156,1,162,828,221,2409,1354,387,1302,0,4,22,4,1,22,85,31,57,27,0,33,0,160,372,95,0,115,328,33,50,50,48,57,5.91,-4.29,-29.87,2.19
"13","1505","2015",52.22387,-123.9258,1002,3.1,15.3,-10,25.3,268,88,48.6,173.3,1096,1212,5450,30,136,163,252,89,99,-44.4,37.7,635,491,-9999,51,-31.01,484,-3.8,11,23.1,10.1,-16,-3.9,4.9,-3,-9.9,3.5,14,3.6,48,59,40,119,-9999,14.9,20,7.2,817,121,0,158,1,166,832,213,2417,1334,383,1316,0,4,23,4,1,22,84,29,46,22,0,30,0,162,377,96,0,119,337,35,50,50,47,56,4.96,-5.31,-30.92,0.26
"14","1510","2015",52.23562,-124.0866,1120,2.6,14.6,-9.8,24.5,292,89,43.3,164,1123,1101,5600,22,130,166,250,85,119,-44.7,36.6,611,464,-9999,51,-24.93,408,-3.6,10.1,22.1,9.6,-16.1,-4.4,4.5,-3.2,-9.9,2.8,13.3,3.2,55,65,42,130,-9999,15,20.3,8,814,143,0,166,1,141,766,194,2413,1397,440,1350,0,3,16,3,0,20,82,28,52,29,0,36,0,155,364,93,0,108,322,33,49,51,48,56,5.51,-3.39,-29,1.95
"15","1511","2015",53.23539,-124.0719,1120,2.6,14.9,-9.3,24.2,395,153,31.9,97.8,1130,1117,5602,24,147,157,259,102,156,-43.7,35.5,545,332,-9999,57,-6.39,426,-3.9,9.2,20.5,8.6,-15.7,-4.1,6.5,-2.4,-9.8,2.6,13.5,3.1,81,92,69,160,-9999,15,20,7,798,157,0,175,1,137,784,195,2400,1421,422,1358,0,3,18,3,1,24,89,34,78,40,1,37,0,142,322,81,0,75,253,5,51,54,57,61,7.43,0.55,-20.89,6.51
"16","1514","2015",52.37354,-123.3444,1047,2.8,15.4,-10.2,25.5,323,107,39.7,143.5,1156,1191,5540,30,140,157,254,97,129,-43.2,37.3,611,443,-9999,54,-21.93,475,-5,10.2,22.5,9.3,-15.9,-3.7,5.5,-2.8,-10.4,3.2,14,3.2,64,74,50,130,-9999,15.2,20.3,7.8,852,134,0,169,1,162,828,202,2446,1360,388,1345,0,4,23,3,1,24,85,30,62,32,0,34,0,156,364,91,0,104,314,25,54,53,50,58,6.8,-2.97,-28.09,2.32
"17","1518","2015",52.23312,-123.9399,1017,3,15.2,-10,25.2,274,89,47.4,170.4,1101,1197,5473,29,135,164,251,88,102,-44.5,37.6,632,486,-9999,51,-29.99,474,-3.8,10.9,23,10,-16,-4,4.9,-3.1,-9.9,3.4,13.9,3.5,49,61,41,121,-9999,15,20,7.3,817,125,0,159,1,162,824,210,2417,1344,390,1322,0,4,22,4,1,22,84,29,47,24,0,31,0,161,376,95,0,117,334,35,50,50,47,56,5.07,-4.91,-30.62,0.47
"18","1522","2015",52.23206,-123.8814,1029,3,15.3,-10,25.3,271,91,48,168.9,1113,1204,5470,30,136,163,252,89,100,-44.6,37.7,633,486,-9999,51,-30.39,479,-3.8,10.9,23,10,-16.2,-4,4.9,-3,-10,3.5,14,3.5,48,60,41,120,-9999,14.3,20,7,831,124,0,158,1,165,829,209,2424,1339,386,1322,0,4,22,4,0,22,84,29,46,23,0,30,0,162,376,95,0,118,335,33,49,50,47,56,4.97,-5.25,-30.69,0.58
"19","1527","2015",52.24459,-124.0862,1125,2.6,14.6,-9.9,24.5,295,91,42.6,160.6,1127,1098,5609,22,130,166,250,84,120,-44.8,36.6,610,460,-9999,51,-24.42,406,-3.6,10.1,22.1,9.6,-16.2,-4.4,4.4,-3.2,-9.9,2.8,13.3,3.2,55,67,42,131,-9999,15,20.3,8,816,144,0,167,1,140,764,193,2416,1400,442,1351,0,3,16,3,0,20,82,28,52,30,0,37,0,155,363,92,0,107,321,33,49,51,48,56,5.52,-3.17,-28.9,2.13
