"","ID1","ID2","lat","long","el","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","CMI","DD1040","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","CMI_wt","CMI_sp","CMI_sm","CMI_at"
"1","13","2009",51.6164,-123.2166,1468,2.8,12.3,-7.6,19.8,631,206,20.2,59.5,840,838,5549,9,139,160,255,95,297,-40.6,31.4,509,226,-9999,60,23.11,226,-0.7,7.9,17.8,8.4,-10.2,-3.5,4.7,-2.7,-5.5,2.2,11.2,2.9,159,186,108,151,-9999,15.7,21,8,543,139,1,156,3,97,578,160,2091,1459,623,1376,0,2,5,2,3,22,84,30,127,98,3,69,0,131,295,84,0,19,186,20,62,60,59,61,18.23,11.61,-12.94,6.22
"2","13","2009",51.61646,-123.2166,1468,2.8,12.3,-7.6,19.8,631,206,20.2,59.5,840,838,5549,9,139,160,255,95,297,-40.6,31.4,509,226,-9999,60,23.11,226,-0.7,7.9,17.8,8.4,-10.2,-3.5,4.7,-2.7,-5.5,2.2,11.2,2.9,159,186,108,151,-9999,15.7,21,8,543,139,1,156,3,97,578,160,2091,1459,623,1376,0,2,5,2,3,22,84,30,127,98,3,70,0,131,295,84,0,19,186,20,62,60,59,61,18.23,11.6,-12.94,6.22
"3","13","2009",51.6164,-123.2166,1468,2.8,12.3,-7.6,19.8,631,206,20.2,59.5,840,838,5549,9,139,160,255,95,297,-40.6,31.4,509,226,-9999,60,23.11,226,-0.7,7.9,17.8,8.4,-10.2,-3.5,4.7,-2.7,-5.5,2.2,11.2,2.9,159,186,108,151,-9999,15.7,21,8,543,139,1,156,3,97,578,160,2091,1459,623,1376,0,2,5,2,3,22,84,30,127,98,3,69,0,131,295,84,0,19,186,20,62,60,59,61,18.23,11.61,-12.94,6.22
"4","13","2009",51.61646,-123.2166,1468,2.8,12.3,-7.6,19.8,631,206,20.2,59.5,840,838,5549,9,139,160,255,95,297,-40.6,31.4,509,226,-9999,60,23.11,226,-0.7,7.9,17.8,8.4,-10.2,-3.5,4.7,-2.7,-5.5,2.2,11.2,2.9,159,186,108,151,-9999,15.7,21,8,543,139,1,156,3,97,578,160,2091,1459,623,1376,0,2,5,2,3,22,84,30,127,98,3,70,0,131,295,84,0,19,186,20,62,60,59,61,18.23,11.6,-12.94,6.22
"5","20","2009",51.62508,-123.2015,1492,2.6,12.2,-7.6,19.8,647,207,19.5,58.7,858,822,5592,9,138,160,255,95,312,-40.5,31.3,505,221,-9999,60,25.41,218,-0.9,7.7,17.6,8.3,-10.2,-3.7,4.6,-2.7,-5.6,2,11.1,2.8,164,190,109,155,-9999,15.9,21.3,8.5,551,145,1,162,3,93,569,157,2100,1472,633,1387,0,2,5,2,3,21,84,30,132,104,3,73,0,129,292,83,0,18,183,19,62,60,59,62,18.88,12.24,-12.53,6.82
"6","158","2009",51.79662,-123.641,1194,3.7,13.7,-7.6,21.4,429,191,32,71.7,780,1070,5198,18,146,157,254,98,135,-41.2,33.6,567,315,-9999,56,-6.32,365,-0.3,9.8,20,10.4,-10.6,-2.9,5.4,-2.4,-5.5,3.4,12.7,4,78,135,104,83,-9999,14.4,20.1,7.1,548,104,0,127,3,140,715,212,2095,1343,485,1276,0,3,11,4,2,26,87,31,62,44,1,27,0,145,326,95,0,48,222,46,59,57,56,57,10.17,4.26,-17.21,-3.53
"7","159","2009",51.79627,-123.6264,1285,3.4,13.3,-7.6,20.9,442,193,30.3,69,804,1001,5314,15,144,157,255,98,151,-40.8,32.9,548,294,-9999,57,-2.16,322,-0.7,9.1,19.3,9.8,-10.4,-3.2,5.2,-2.4,-5.5,3,12.3,3.7,82,137,105,87,-9999,15.4,21,8,550,118,0,136,3,125,674,198,2098,1384,529,1304,0,2,9,3,2,25,86,31,66,52,2,31,0,140,316,92,0,42,211,41,61,57,57,58,10.84,5.31,-15.96,-2.35
"8","358","2009",51.84111,-123.624,1157,3.8,14,-7.6,21.6,430,195,32.2,71.9,779,1105,5159,20,146,156,254,98,131,-41.6,34,576,321,-9999,55,-7.55,389,-0.2,10.1,20.4,10.6,-10.9,-2.9,5.5,-2.5,-5.5,3.6,13,4.1,76,134,106,84,-9999,15,20.4,7.4,554,100,0,126,3,147,737,217,2101,1326,464,1269,0,3,13,4,2,27,87,31,61,42,1,26,0,147,331,97,0,49,225,46,57,56,55,56,10.06,3.77,-17.69,-3.68
"9","407","2009",51.85007,-123.6235,1160,3.8,13.9,-7.7,21.6,430,195,32.1,71.6,782,1102,5166,19,146,156,254,98,131,-41.6,34,576,321,-9999,55,-7.6,387,-0.3,10.1,20.4,10.6,-10.9,-2.9,5.5,-2.5,-5.6,3.6,12.9,4.1,76,134,106,84,-9999,15.1,20.4,7.5,555,100,0,127,3,147,735,217,2103,1326,466,1270,0,3,13,4,2,26,87,31,61,42,1,27,0,147,332,97,0,49,226,46,57,55,55,56,10.03,3.76,-17.75,-3.64
"10","408","2009",51.84978,-123.609,1172,3.8,13.9,-7.6,21.5,431,195,32,71.3,781,1092,5176,19,146,156,254,98,132,-41.7,33.9,573,318,-9999,55,-7.16,380,-0.2,10.1,20.3,10.6,-10.9,-3,5.4,-2.5,-5.5,3.5,12.9,4,76,134,106,85,-9999,15.3,20.7,8,553,101,0,127,3,145,729,215,2100,1332,472,1272,0,3,12,4,2,26,87,31,62,42,1,27,0,147,330,96,0,48,224,45,57,56,55,56,10.08,3.88,-17.59,-3.53
