"","ID1","ID2","lat","long","el","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","CMI","DD1040","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","CMI_wt","CMI_sp","CMI_sm","CMI_at"
"1","13","2009",51.6164,-123.2166,1468,2.3,12.4,-9.2,21.7,633,173,19.5,71.7,970,847,5691,10,141,156,248,91,339,-40.6,31,509,286,-9999,61,23.93,236,-1.9,7,17.9,8.3,-11.6,-4.3,4.6,-2.2,-6.8,1.3,11.3,3,224,159,99,175,-9999,15.7,21,8,607,195,1,168,3,89,582,173,2171,1535,621,1364,0,2,6,2,3,21,82,35,186,91,3,59,0,129,296,84,0,41,198,48,60,60,59,63,19.67,9.75,-13.79,8.3
"2","13","2009",51.61646,-123.2166,1468,2.3,12.4,-9.2,21.7,633,173,19.5,71.7,970,847,5691,10,141,156,248,91,339,-40.6,31,509,286,-9999,61,23.93,236,-1.9,7,17.9,8.3,-11.6,-4.3,4.6,-2.2,-6.8,1.3,11.3,3,224,159,99,175,-9999,15.7,21,8,607,195,1,168,3,89,582,173,2171,1535,621,1364,0,2,6,2,3,21,82,35,186,91,3,59,0,129,296,84,0,41,198,48,60,60,59,63,19.67,9.75,-13.79,8.3
"3","13","2009",51.6164,-123.2166,1468,2.3,12.4,-9.2,21.7,633,173,19.5,71.7,970,847,5691,10,141,156,248,91,339,-40.6,31,509,286,-9999,61,23.93,236,-1.9,7,17.9,8.3,-11.6,-4.3,4.6,-2.2,-6.8,1.3,11.3,3,224,159,99,175,-9999,15.7,21,8,607,195,1,168,3,89,582,173,2171,1535,621,1364,0,2,6,2,3,21,82,35,186,91,3,59,0,129,296,84,0,41,198,48,60,60,59,63,19.67,9.75,-13.79,8.3
"4","13","2009",51.61646,-123.2166,1468,2.3,12.4,-9.2,21.7,633,173,19.5,71.7,970,847,5691,10,141,156,248,91,339,-40.6,31,509,286,-9999,61,23.93,236,-1.9,7,17.9,8.3,-11.6,-4.3,4.6,-2.2,-6.8,1.3,11.3,3,224,159,99,175,-9999,15.7,21,8,607,195,1,168,3,89,582,173,2171,1535,621,1364,0,2,6,2,3,21,82,35,186,91,3,59,0,129,296,84,0,41,198,48,60,60,59,63,19.67,9.75,-13.79,8.3
"5","20","2009",51.62508,-123.2015,1492,2.2,12.3,-9.4,21.7,650,176,18.8,70.1,989,831,5735,9,140,157,248,91,355,-40.5,30.8,504,278,-9999,61,26.32,228,-2.1,6.8,17.7,8.1,-11.6,-4.4,4.6,-2.3,-6.9,1.2,11.2,2.9,232,163,101,180,-9999,15.9,21.3,8.5,613,202,1,173,2,86,573,169,2179,1550,630,1375,0,2,5,2,3,21,82,35,193,96,3,62,0,127,294,83,0,39,193,47,61,60,59,64,20.34,10.3,-13.27,8.95
"6","158","2009",51.79662,-123.641,1194,3.3,14.3,-8.9,23.2,405,149,32.8,96.1,918,1086,5347,20,148,152,246,94,189,-41.2,33.5,575,381,-9999,57,-8.97,384,-1.3,9,20.6,9.9,-12.2,-3.7,5.3,-2,-6.8,2.7,12.9,3.9,139,114,80,93,-9999,14.4,20.1,7.1,616,154,0,148,2,132,735,217,2180,1415,470,1282,0,3,14,3,2,25,84,36,119,45,1,23,0,144,337,94,0,68,257,56,56,56,54,60,11.51,3.02,-21.12,-2.39
"7","159","2009",51.79627,-123.6264,1285,3,13.9,-9.1,23,420,150,30.9,92.4,945,1018,5459,16,146,153,246,93,205,-40.8,32.8,556,361,-9999,59,-4.6,343,-1.7,8.3,19.9,9.3,-12,-3.9,5.1,-2.1,-6.8,2.2,12.5,3.6,147,117,82,98,-9999,15.4,21,8,617,170,0,157,2,118,695,203,2183,1457,509,1310,0,2,11,3,2,24,84,36,126,51,1,27,0,139,327,90,0,63,245,53,58,57,55,61,12.15,4.05,-19.75,-1.05
"8","358","2009",51.84111,-123.624,1157,3.4,14.6,-9,23.6,403,152,33.2,96.3,919,1118,5313,22,148,152,245,94,186,-41.6,33.8,584,386,-9999,56,-10.57,407,-1.2,9.3,21,10.1,-12.5,-3.6,5.4,-2.2,-6.9,2.8,13.2,4,138,113,83,92,-9999,15,20.4,7.4,622,148,0,149,2,138,757,221,2188,1399,448,1278,0,3,16,4,2,25,85,36,118,43,1,23,0,146,343,95,0,70,261,56,54,55,53,59,11.24,2.58,-21.68,-2.71
"9","407","2009",51.85007,-123.6235,1160,3.4,14.6,-9.1,23.7,402,152,33.2,96.2,921,1115,5319,22,148,152,245,93,186,-41.6,33.8,585,386,-9999,56,-10.64,404,-1.3,9.3,21,10.1,-12.5,-3.7,5.3,-2.2,-6.9,2.8,13.2,3.9,138,113,83,93,-9999,15.1,20.4,7.5,624,148,0,149,2,138,755,220,2190,1400,449,1280,0,3,16,3,2,25,85,36,118,43,1,24,0,146,344,95,0,70,261,56,54,55,53,59,11.18,2.58,-21.74,-2.66
"10","408","2009",51.84978,-123.609,1172,3.3,14.5,-9.1,23.6,403,152,33.1,95.3,920,1105,5330,21,147,152,245,93,186,-41.7,33.7,582,383,-9999,56,-10.13,397,-1.2,9.2,20.9,10,-12.5,-3.7,5.3,-2.2,-6.9,2.8,13.1,3.9,138,114,83,93,-9999,15.3,20.7,8,622,149,0,149,2,135,749,219,2188,1405,455,1282,0,3,15,3,2,25,85,36,118,43,1,24,0,146,342,94,0,69,259,55,54,55,53,59,11.21,2.72,-21.51,-2.55
"11","454","2009",51.85936,-123.6376,1164,3.3,14.6,-9.2,23.8,399,150,33.5,97.4,929,1116,5329,22,148,152,246,94,186,-41.6,33.9,584,388,-9999,56,-10.95,405,-1.4,9.3,21,10,-12.5,-3.7,5.3,-2.2,-7,2.8,13.2,3.9,138,113,81,91,-9999,15.2,20.3,8,628,149,0,151,2,138,756,220,2196,1402,449,1282,0,3,16,3,2,25,85,36,119,43,1,23,0,146,344,94,0,69,263,56,55,55,53,59,11.2,2.59,-21.93,-2.82
"12","801","2009",51.93135,-123.6482,1108,3.5,15.1,-9.4,24.6,362,142,37.3,106.6,948,1182,5286,27,149,151,246,95,166,-42,34.5,600,412,-9999,55,-16.99,450,-1.5,9.7,21.8,10.2,-12.8,-3.6,5.6,-2.2,-7.2,3,13.7,4,123,104,77,82,-9999,15,20.3,8,645,146,0,156,2,149,800,230,2217,1382,412,1275,0,3,20,4,2,26,86,36,107,36,1,21,0,150,354,96,0,78,277,57,54,54,52,58,9.8,1.08,-23.79,-4.09
"13","844","2009",51.9421,-123.7351,1112,3.4,15.1,-9.5,24.6,369,144,36.4,105.3,955,1179,5298,27,149,151,246,95,171,-42.3,34.5,600,409,-9999,55,-16.19,449,-1.5,9.6,21.7,10.2,-12.9,-3.7,5.5,-2.2,-7.2,3,13.6,4,128,107,76,83,-9999,15.3,20.6,8,651,148,0,156,2,148,798,230,2223,1386,414,1275,0,3,20,4,2,26,85,36,112,37,1,21,0,150,354,96,0,74,278,57,54,54,52,58,10.14,1.54,-23.9,-3.96
"14","845","2009",51.94174,-123.7206,1123,3.4,15.1,-9.5,24.6,370,144,36.2,104.2,957,1170,5312,26,149,151,246,95,171,-42.2,34.5,598,406,-9999,55,-15.84,442,-1.6,9.6,21.7,10.1,-12.9,-3.7,5.5,-2.2,-7.2,2.9,13.6,3.9,126,108,76,84,-9999,15.3,20.7,8,651,149,0,158,2,146,793,228,2223,1390,419,1280,0,3,19,4,2,26,85,36,111,38,1,21,0,149,353,96,0,73,277,57,54,54,52,58,10.06,1.68,-23.76,-3.82
