"","ID1","ID2","lat","long","el","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","CMI","DD1040","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","CMI_wt","CMI_sp","CMI_sm","CMI_at"
"18","892","2009",51.951,-123.7346,1121,3.1,14.2,-8.7,22.9,336,133,38.9,106.7,937,1047,5438,19,135,179,249,70,148,-42.3,33.6,574,375,-9999,56,-15.13,374,0,9.8,20.3,9.6,-11,-3.7,5.3,-2.7,-5.5,3,12.8,3.4,90,80,108,64,-9999,15.3,20.6,8,674,116,0,147,1,116,722,208,2247,1379,483,1329,0,2,12,4,1,20,86,28,71,33,1,42,0,149,330,95,0,95,222,58,56,54,55,58,8.46,-0.96,-17.32,-5.31
"19","893","2009",51.95074,-123.72,1119,3.1,14.2,-8.7,22.9,336,133,38.9,106.5,935,1050,5434,19,135,179,249,70,148,-42.3,33.6,575,376,-9999,56,-15.2,375,0,9.8,20.3,9.6,-11,-3.7,5.4,-2.7,-5.5,3.1,12.8,3.4,90,79,108,64,-9999,15.3,20.6,8,673,115,0,147,1,116,723,209,2247,1377,481,1328,0,2,13,4,1,20,86,28,71,32,1,43,0,149,330,95,0,96,222,58,56,54,55,58,8.51,-1.1,-17.32,-5.29
"20","894","2009",51.95049,-123.7055,1107,3.1,14.3,-8.7,23,327,131,40.2,108.6,932,1062,5415,20,136,178,249,71,141,-42.3,33.7,578,382,-9999,56,-16.6,383,0,9.9,20.4,9.7,-11,-3.6,5.4,-2.7,-5.5,3.1,12.9,3.5,86,77,106,62,-9999,15.2,20.5,8,672,113,0,146,1,119,731,211,2246,1370,474,1325,0,2,13,4,1,20,86,28,68,31,1,41,0,150,332,96,0,98,226,58,56,54,54,58,8.12,-1.45,-17.74,-5.53
"21","895","2009",51.95018,-123.691,1063,3.3,14.5,-8.7,23.2,316,128,42.2,113.3,917,1099,5348,22,138,177,249,72,132,-42.2,34,587,396,-9999,55,-19.09,406,0.1,10.2,20.8,10,-10.9,-3.4,5.5,-2.7,-5.4,3.4,13.1,3.6,84,72,104,60,-9999,15,20.3,8,669,106,0,141,2,128,752,217,2242,1347,452,1307,0,2,15,5,1,21,86,29,66,27,1,38,0,153,337,97,0,103,233,59,56,54,54,58,7.87,-2.38,-18.51,-6.07
"22","899","2009",51.94899,-123.6327,1095,3.2,14.4,-8.7,23,339,134,39,107.1,924,1074,5391,20,136,178,249,71,145,-42.2,33.7,581,382,-9999,56,-15.84,390,0,10,20.5,9.8,-11,-3.6,5.5,-2.7,-5.5,3.2,13,3.5,92,77,109,65,-9999,15,20.3,8,669,110,0,144,1,122,737,212,2242,1362,467,1321,0,2,14,4,1,21,86,28,72,30,1,42,0,151,333,96,0,99,224,58,56,54,54,58,8.71,-1.63,-17.54,-5.38
"23","933","2009",51.95828,-123.6469,1076,3.3,14.5,-8.7,23.2,327,132,40.5,109.5,922,1090,5370,21,137,177,249,72,138,-42.3,33.9,585,389,-9999,55,-17.64,401,0,10.2,20.7,9.9,-11,-3.5,5.5,-2.7,-5.5,3.3,13.1,3.6,87,74,108,62,-9999,15.1,20.4,8.1,671,108,0,143,1,126,748,215,2244,1353,457,1316,0,2,14,4,1,21,86,28,69,28,1,39,0,152,336,97,0,102,228,59,56,54,54,58,8.28,-2.1,-18.06,-5.77
"24","974","2009",51.96724,-123.6463,1075,3.3,14.5,-8.7,23.3,326,133,40.6,109.3,928,1092,5375,22,137,177,249,72,138,-42.4,33.9,586,390,-9999,55,-17.82,403,0,10.2,20.7,9.9,-11.1,-3.5,5.5,-2.8,-5.5,3.3,13.1,3.6,87,73,108,62,-9999,15,20.3,8,674,108,0,145,1,126,750,215,2248,1353,455,1318,0,2,15,4,1,21,86,28,69,28,1,39,0,153,336,97,0,103,228,59,56,54,54,57,8.22,-2.17,-18.08,-5.8
"25","1012","2009",51.97651,-123.6604,1072,3.3,14.6,-8.7,23.3,318,131,41.7,110.9,931,1096,5375,22,136,178,249,71,134,-42.4,34,587,395,-9999,55,-18.84,406,0,10.2,20.8,9.9,-11.1,-3.6,5.5,-2.8,-5.6,3.3,13.2,3.5,85,70,107,61,-9999,15,20.3,8,676,109,0,146,1,126,753,215,2250,1353,452,1319,0,2,15,4,1,21,86,28,67,27,1,39,0,153,338,97,0,105,231,59,56,53,54,57,8.01,-2.53,-18.39,-5.93
"26","1068","2009",51.99413,-123.6449,1082,3.2,14.6,-8.8,23.4,327,135,40.4,108.1,942,1090,5397,22,135,178,248,70,139,-42.6,34,588,390,-9999,55,-18,403,-0.1,10.2,20.8,9.8,-11.2,-3.6,5.5,-2.9,-5.7,3.3,13.1,3.4,87,72,109,62,-9999,15,20.3,7,682,110,0,150,1,125,751,213,2258,1358,454,1328,0,2,15,4,1,20,86,27,70,28,1,40,0,153,338,97,0,103,229,59,55,53,54,57,8.25,-2.27,-18.23,-5.75
"27","1069","2009",51.99382,-123.6303,1079,3.2,14.6,-8.8,23.4,334,136,39.5,107.4,944,1092,5398,22,135,178,248,70,143,-42.6,34,588,388,-9999,55,-17.29,404,-0.1,10.2,20.8,9.8,-11.3,-3.6,5.5,-2.9,-5.7,3.3,13.1,3.5,90,75,110,63,-9999,15,20.3,7.3,684,110,0,149,1,126,752,213,2261,1357,453,1327,0,2,15,4,1,20,86,28,72,29,1,41,0,153,338,97,0,101,228,59,55,53,54,57,8.51,-2.05,-18.14,-5.62
"28","1160","2009",52.0242,-123.8038,1106,3,14.3,-9.1,23.4,314,134,41.3,107.2,969,1053,5474,19,132,180,247,67,136,-43.3,33.8,583,385,-9999,54,-18.43,380,0,9.9,20.6,9.8,-11.7,-4,5.2,-3.1,-5.8,3,12.9,3.4,81,72,108,59,-9999,15,20.6,8,698,119,0,152,1,115,730,207,2277,1385,475,1336,0,2,13,4,1,19,85,27,66,29,1,40,0,150,336,97,0,100,228,58,53,53,54,57,7.47,-1.84,-18.12,-5.94
"29","1200","2009",52.03318,-123.8035,1086,3,14.5,-9.1,23.6,313,134,41.7,108.1,967,1071,5451,20,132,180,247,67,134,-43.4,34,587,389,-9999,54,-19.2,391,0,10.1,20.7,9.9,-11.7,-3.9,5.3,-3,-5.8,3.1,13,3.4,80,71,108,59,-9999,15,20.7,8,699,117,0,151,1,119,740,210,2279,1376,464,1331,0,2,14,4,1,19,86,27,65,28,1,40,0,152,338,97,0,101,230,58,53,52,53,56,7.41,-2.11,-18.43,-6.07
"30","1235","2009",52.04216,-123.8029,1065,3.1,14.6,-9.1,23.7,311,133,42.2,109.7,965,1087,5430,22,133,179,247,68,132,-43.4,34.2,591,394,-9999,54,-20.03,401,0.1,10.2,20.9,10,-11.8,-3.9,5.3,-3.1,-5.9,3.2,13.1,3.5,80,71,107,59,-9999,15,20.4,8,700,114,0,150,1,123,750,213,2281,1367,455,1327,0,2,15,4,1,20,86,27,65,27,1,39,0,153,341,98,0,102,234,59,53,52,53,56,7.36,-2.33,-18.83,-6.23
"31","1272","2009",52.05109,-123.8026,1067,3.1,14.6,-9.1,23.7,310,133,42.2,110.2,969,1088,5435,22,133,179,247,68,133,-43.5,34.1,592,395,-9999,54,-20.17,402,0,10.2,21,10,-11.9,-3.9,5.3,-3.1,-5.9,3.2,13.1,3.4,80,71,107,59,-9999,15,20.5,8,703,114,0,152,1,123,751,212,2285,1367,453,1330,0,2,15,4,1,20,86,27,65,27,1,39,0,153,341,98,0,102,235,59,53,52,53,56,7.37,-2.33,-18.99,-6.22
"32","1273","2009",52.05087,-123.7879,1072,3.1,14.6,-9.1,23.8,311,133,42.1,110.2,971,1088,5438,22,133,179,247,68,133,-43.4,34.1,592,395,-9999,54,-20.12,403,0,10.2,21,9.9,-11.8,-3.9,5.3,-3.1,-5.9,3.2,13.1,3.4,80,71,107,59,-9999,15,20.5,8,704,115,0,152,1,123,752,211,2286,1367,453,1332,0,2,15,4,1,19,86,27,65,27,1,39,0,153,341,98,0,102,234,59,53,52,53,56,7.38,-2.35,-18.95,-6.19
"33","1276","2009",52.04972,-123.7295,1073,3.1,14.6,-9.2,23.8,308,134,42.5,109.1,971,1092,5434,22,133,179,247,68,129,-43.2,34.2,593,397,-9999,54,-20.56,406,-0.2,10.3,21,9.9,-11.7,-3.9,5.4,-3.1,-5.9,3.2,13.2,3.4,79,68,108,59,-9999,15,20.3,8,704,113,0,155,1,124,755,211,2286,1363,449,1336,0,2,15,4,1,19,86,26,64,25,1,38,0,154,342,98,0,105,233,59,54,52,53,56,7.29,-2.78,-18.9,-6.16
"34","1319","2009",52.05918,-123.7583,1061,3.1,14.7,-9.2,23.9,310,134,42.3,109.5,973,1099,5428,22,132,179,247,67,131,-43.4,34.3,596,399,-9999,54,-20.77,410,-0.1,10.4,21.1,10,-11.8,-3.9,5.4,-3.2,-6,3.2,13.2,3.4,80,69,108,59,-9999,15,20.3,8,707,113,0,153,1,125,760,212,2289,1361,445,1332,0,2,16,4,1,19,86,26,66,26,1,38,0,154,343,98,0,105,235,59,53,52,53,56,7.37,-2.74,-19.11,-6.3
"35","1320","2009",52.05891,-123.7437,1061,3.1,14.7,-9.2,23.9,309,134,42.4,109.3,973,1098,5430,22,132,180,247,67,130,-43.4,34.3,596,400,-9999,54,-20.88,410,-0.1,10.4,21.1,10,-11.8,-3.9,5.4,-3.2,-6,3.2,13.2,3.4,79,69,109,59,-9999,15,20.3,8,707,113,0,154,1,125,759,212,2289,1361,445,1334,0,2,16,4,1,19,86,26,65,26,1,38,0,154,344,98,0,106,235,59,53,52,53,56,7.28,-2.77,-19.11,-6.28
"36","1321","2009",52.05867,-123.729,1072,3.1,14.6,-9.2,23.9,309,135,42.3,108.6,976,1090,5442,22,132,180,247,67,130,-43.3,34.2,594,398,-9999,54,-20.65,405,-0.2,10.3,21,9.9,-11.8,-3.9,5.3,-3.2,-6,3.2,13.2,3.4,79,68,109,59,-9999,15,20.3,8,707,113,0,155,1,123,755,211,2290,1365,450,1336,0,2,15,4,1,19,86,26,65,25,1,38,0,154,342,98,0,105,234,59,54,52,53,56,7.3,-2.79,-18.96,-6.2
"37","1322","2009",52.05828,-123.7145,1074,3.1,14.6,-9.2,23.8,308,135,42.5,108.7,976,1089,5443,22,132,180,247,67,129,-43.3,34.2,594,397,-9999,54,-20.69,404,-0.2,10.3,21,9.9,-11.8,-3.9,5.3,-3.2,-6,3.2,13.2,3.3,78,68,109,59,-9999,15,20.3,8,708,112,0,155,1,123,754,211,2291,1364,451,1337,0,2,15,4,1,19,86,26,64,25,1,38,0,154,342,98,0,105,234,59,54,52,53,56,7.22,-2.8,-18.94,-6.17
"38","1356","2009",52.06747,-123.7138,1070,3.1,14.7,-9.2,23.9,307,135,42.6,109.1,978,1093,5442,22,132,180,246,66,129,-43.4,34.3,595,399,-9999,54,-20.99,407,-0.2,10.4,21.1,9.9,-11.9,-3.9,5.3,-3.2,-6,3.2,13.2,3.3,78,68,108,59,-9999,15,20.3,8,710,112,0,156,1,124,757,210,2294,1363,447,1338,0,2,16,4,1,19,86,26,64,25,1,38,0,154,343,98,0,105,235,59,53,52,53,56,7.22,-2.85,-19.1,-6.27
"39","1421","2009",52.10228,-123.2585,1026,3.8,15.8,-8.3,24.1,342,158,40.5,99.9,896,1247,5175,35,147,169,253,85,118,-41.6,34.8,602,384,-9999,57,-19.38,516,-0.2,10.8,21.7,10.1,-10.8,-2.7,6.7,-2.3,-5.5,4.1,14.2,3.9,84,66,131,63,-9999,15.3,20.3,8,660,94,0,141,2,160,850,236,2230,1286,367,1292,0,3,26,6,1,26,89,31,65,19,1,33,0,158,346,98,0,110,215,59,57,55,55,58,8.12,-4.19,-17.34,-5.97
