"","ID1","ID2","lat","long","el","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","CMI","DD1040","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","CMI_wt","CMI_sp","CMI_sm","CMI_at"
"21","894","2009",51.95049,-123.7055,1107,2.8,13.5,-8.8,22.3,340,178,37.7,75.7,963,987,5517,14,131,170,242,72,111,-42.2,33.4,577,354,11.9,54,-14.06,324,-1.7,10.3,20.3,9.3,-12.9,-3.9,4.6,-3.3,-7.3,3.2,12.5,3,64,59,121,97,4,15.2,20.5,8,698,107,0,158,1,123,692,170,2276,1363,510,1368,0,2,10,2,1,20,83,26,57,19,2,33,0,151,336,91,0,106,215,33,54,52,52,57,6.37,-3.47,-16.54,-0.43
"22","895","2009",51.95018,-123.691,1063,3,13.7,-8.8,22.6,329,173,39.6,79.4,949,1026,5454,16,132,169,243,74,104,-42.1,33.7,586,369,11.8,54,-16.65,348,-1.6,10.6,20.7,9.6,-12.9,-3.7,4.7,-3.3,-7.3,3.5,12.7,3.1,62,55,118,93,3.8,15,20.3,8,694,100,0,154,1,132,715,177,2272,1340,488,1353,0,3,11,3,1,21,84,27,56,16,2,31,0,153,341,92,0,111,222,35,54,52,52,56,6.2,-4.28,-17.37,-1.2
"23","899","2009",51.94899,-123.6327,1095,2.9,13.6,-8.8,22.4,349,179,36.9,75.6,957,999,5496,15,131,170,242,73,116,-42.1,33.4,579,355,11.8,54,-13.55,331,-1.6,10.4,20.4,9.4,-12.9,-3.8,4.6,-3.3,-7.3,3.3,12.5,3,68,59,123,99,3.8,15,20.3,8,696,105,0,157,1,126,699,172,2274,1355,503,1364,0,2,10,2,1,20,84,26,61,18,2,34,0,152,337,91,0,107,214,34,54,52,52,56,6.82,-3.63,-16.46,-0.27
"24","933","2009",51.95828,-123.6469,1076,3,13.7,-8.8,22.5,339,177,38.2,77.1,955,1015,5474,16,132,169,242,73,110,-42.2,33.6,584,362,11.8,54,-15.24,342,-1.6,10.5,20.6,9.5,-13,-3.7,4.7,-3.3,-7.3,3.4,12.7,3.1,65,57,121,96,3.9,15.1,20.4,8.1,697,102,0,155,1,130,709,175,2276,1346,494,1359,0,3,11,3,1,21,84,26,59,17,2,32,0,153,339,92,0,110,218,34,54,52,52,56,6.49,-4,-16.95,-0.77
"25","974","2009",51.96724,-123.6463,1075,2.9,13.7,-8.9,22.6,338,178,38.3,77,960,1016,5480,16,132,169,242,73,109,-42.3,33.6,584,362,11.7,54,-15.35,343,-1.7,10.5,20.6,9.5,-13,-3.8,4.7,-3.3,-7.3,3.4,12.7,3.1,64,57,122,96,3.8,15,20.3,8,700,103,0,157,1,130,710,175,2280,1347,493,1361,0,3,11,3,1,21,84,26,58,17,2,32,0,153,340,92,0,110,218,34,54,52,52,56,6.43,-4.03,-16.95,-0.8
"26","1012","2009",51.97651,-123.6604,1072,2.9,13.7,-8.9,22.6,332,176,39,78.1,963,1019,5480,16,131,169,242,73,106,-42.3,33.7,585,366,11.8,53,-16.22,346,-1.7,10.6,20.7,9.5,-13,-3.8,4.7,-3.4,-7.4,3.4,12.7,3.1,63,54,120,94,3.8,15,20.3,8,702,103,0,158,1,131,713,175,2281,1346,490,1362,0,3,11,3,1,21,84,26,57,16,2,32,0,153,341,92,0,112,220,34,54,52,52,56,6.25,-4.31,-17.21,-0.96
"27","1068","2009",51.99413,-123.6449,1082,2.9,13.7,-9,22.7,340,180,37.9,76.1,974,1012,5504,16,130,170,242,72,110,-42.4,33.7,585,361,11.4,53,-15.33,342,-1.8,10.6,20.7,9.4,-13.1,-3.9,4.6,-3.5,-7.5,3.3,12.7,3,64,56,123,96,3.5,15,20.3,7,708,104,0,161,1,129,710,172,2289,1351,493,1370,0,2,11,2,1,20,83,26,58,17,2,33,0,153,341,92,0,110,218,34,54,51,52,56,6.41,-4.08,-17.01,-0.65
"28","1069","2009",51.99382,-123.6303,1079,2.9,13.7,-9,22.7,345,181,37.3,75.7,976,1013,5504,16,130,170,242,72,113,-42.5,33.7,585,359,11.6,53,-14.78,342,-1.8,10.6,20.7,9.4,-13.2,-3.9,4.7,-3.5,-7.5,3.4,12.7,3,66,58,123,98,3.8,15,20.3,7.3,710,105,0,161,1,130,710,172,2292,1350,493,1369,0,3,11,2,1,20,84,26,60,18,2,34,0,153,340,92,0,109,217,33,54,51,52,56,6.61,-3.97,-16.94,-0.48
"29","1160","2009",52.0242,-123.8038,1106,2.7,13.4,-9.2,22.6,333,182,38.1,73.9,996,972,5576,14,127,172,240,68,106,-43.2,33.5,580,354,12,52,-15.09,316,-1.6,10.3,20.4,9.4,-13.6,-4.2,4.4,-3.6,-7.6,3.1,12.4,2.9,58,55,124,95,4.3,15,20.6,8,720,112,0,163,1,120,685,166,2305,1376,516,1379,0,2,9,2,1,19,82,25,53,18,2,33,0,151,338,91,0,108,213,33,52,51,52,56,5.84,-3.76,-16.5,-0.68
"30","1200","2009",52.03318,-123.8035,1086,2.7,13.5,-9.2,22.8,332,181,38.4,74.6,994,990,5554,15,127,171,240,69,104,-43.2,33.6,584,358,12,52,-15.84,327,-1.6,10.5,20.6,9.5,-13.6,-4.1,4.4,-3.6,-7.6,3.2,12.5,2.9,58,55,124,95,4.3,15,20.7,8,722,110,0,162,1,124,696,169,2307,1367,506,1374,0,2,10,2,1,19,83,25,53,17,2,33,0,152,340,92,0,109,216,34,52,51,51,55,5.79,-4.01,-16.79,-0.83
"31","1235","2009",52.04216,-123.8029,1065,2.8,13.6,-9.3,22.9,329,180,38.9,75.6,992,1005,5533,15,128,171,240,70,102,-43.3,33.8,588,363,11.9,52,-16.71,337,-1.6,10.6,20.7,9.5,-13.7,-4.1,4.5,-3.6,-7.7,3.3,12.6,3,58,55,123,94,4.2,15,20.4,8,723,107,0,161,1,128,705,172,2308,1358,498,1370,0,2,10,2,1,20,83,25,53,16,2,32,0,153,342,92,0,110,219,34,52,51,51,55,5.75,-4.23,-17.18,-1.05
"32","1272","2009",52.05109,-123.8026,1067,2.8,13.7,-9.3,22.9,329,180,38.9,75.9,996,1006,5539,15,128,171,240,70,103,-43.3,33.8,589,365,11.9,52,-16.84,337,-1.6,10.6,20.8,9.5,-13.8,-4.1,4.5,-3.7,-7.7,3.3,12.6,2.9,57,55,123,94,4.2,15,20.5,8,726,108,0,163,1,128,706,171,2312,1358,497,1372,0,2,10,2,1,19,83,25,53,16,2,32,0,153,343,92,0,110,220,34,51,51,51,55,5.74,-4.23,-17.31,-1.03
"33","1273","2009",52.05087,-123.7879,1072,2.8,13.7,-9.3,23,328,180,38.9,76,998,1006,5542,15,128,171,240,69,103,-43.3,33.8,588,365,11.9,52,-16.83,338,-1.7,10.6,20.8,9.5,-13.7,-4.1,4.5,-3.7,-7.7,3.3,12.6,2.9,57,55,123,94,4.2,15,20.5,8,727,108,0,163,1,128,707,170,2313,1358,496,1374,0,2,10,2,1,19,83,25,53,16,2,32,0,154,343,92,0,110,220,34,52,50,51,55,5.74,-4.25,-17.31,-1
"34","1276","2009",52.04972,-123.7295,1073,2.8,13.7,-9.4,23.1,326,180,39.2,75.9,999,1010,5539,16,128,171,240,70,101,-43.1,33.9,590,366,11.8,52,-17.22,341,-1.8,10.7,20.8,9.4,-13.6,-4.1,4.5,-3.7,-7.7,3.3,12.7,2.9,57,53,123,93,3.9,15,20.3,8,727,106,0,165,1,129,710,170,2315,1354,493,1377,0,2,11,2,1,19,83,25,52,15,2,32,0,154,343,92,0,112,220,34,52,50,51,55,5.68,-4.5,-17.37,-1.04
"35","1319","2009",52.05918,-123.7583,1061,2.8,13.7,-9.4,23.1,328,181,39.1,76,1000,1017,5532,16,127,171,240,69,101,-43.3,33.9,592,368,11.8,52,-17.44,345,-1.8,10.7,20.9,9.6,-13.7,-4.1,4.5,-3.7,-7.8,3.3,12.7,2.9,57,54,124,93,3.9,15,20.3,8,730,106,0,163,1,131,714,171,2318,1352,489,1373,0,3,11,2,1,19,83,24,53,16,2,32,0,155,345,93,0,113,221,35,52,50,51,55,5.73,-4.52,-17.48,-1.16
"36","1320","2009",52.05891,-123.7437,1061,2.8,13.7,-9.4,23.2,327,181,39.1,76,1000,1016,5534,16,127,171,240,69,101,-43.2,33.9,593,368,11.7,52,-17.54,345,-1.8,10.8,20.9,9.5,-13.7,-4.1,4.5,-3.7,-7.8,3.3,12.7,2.9,57,54,124,93,3.9,15,20.3,8,730,106,0,164,1,130,714,171,2318,1352,489,1375,0,3,11,2,1,19,83,24,52,16,2,32,0,155,345,93,0,113,221,34,52,50,51,55,5.67,-4.54,-17.51,-1.15
"37","1321","2009",52.05867,-123.729,1072,2.8,13.7,-9.4,23.1,327,181,39.1,75.6,1003,1008,5547,15,127,171,240,69,101,-43.2,33.9,591,366,11.7,52,-17.29,340,-1.9,10.7,20.8,9.5,-13.7,-4.1,4.5,-3.7,-7.8,3.3,12.6,2.9,57,53,124,93,3.9,15,20.3,8,731,107,0,165,1,129,709,170,2319,1356,494,1377,0,2,11,2,1,19,83,24,52,15,2,32,0,154,344,92,0,112,220,34,52,50,51,55,5.67,-4.5,-17.39,-1.07
"38","1322","2009",52.05828,-123.7145,1074,2.8,13.7,-9.4,23,326,180,39.2,75.8,1003,1006,5549,15,127,171,240,69,101,-43.2,33.8,590,367,11.7,52,-17.35,339,-1.9,10.7,20.8,9.5,-13.7,-4.1,4.4,-3.7,-7.8,3.3,12.6,2.9,56,53,123,93,3.9,15,20.3,8,732,106,0,165,1,128,708,169,2320,1355,495,1379,0,2,10,2,1,19,83,24,52,15,2,32,0,154,344,92,0,112,220,34,52,50,51,55,5.6,-4.51,-17.41,-1.04
"39","1356","2009",52.06747,-123.7138,1069,2.8,13.7,-9.4,23.1,325,180,39.3,76.1,1006,1011,5547,16,127,171,239,68,100,-43.2,33.9,592,369,11.8,52,-17.66,342,-1.9,10.8,20.9,9.5,-13.7,-4.1,4.5,-3.8,-7.8,3.3,12.7,2.9,56,53,123,93,3.9,15,20.3,8,734,106,0,165,1,129,711,169,2323,1354,491,1379,0,2,11,2,1,19,83,24,52,15,2,32,0,155,345,92,0,113,222,35,52,50,51,55,5.6,-4.57,-17.56,-1.12
"40","1421","2009",52.10228,-123.2585,1031,3.4,14.6,-8.5,23.2,348,196,38.6,74.6,937,1147,5302,23,143,161,247,86,99,-41.5,34.4,596,356,11.8,55,-16.94,430,-1.8,11.1,21.4,9.6,-12.6,-3,5.8,-2.9,-7.2,4,13.6,3.4,62,54,136,95,3.7,15.3,20.3,8,691,92,0,154,1,162,791,193,2267,1287,414,1335,0,3,17,3,1,26,87,29,56,12,1,29,0,158,346,92,0,114,210,32,56,53,53,58,6.25,-5.46,-16.44,-1.28
