"","ID1","ID2","lat","long","el","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","CMI","DD1040","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","CMI_wt","CMI_sp","CMI_sm","CMI_at"
"1","141","2017",51.7734,-123.0033,1195,3.5,12.9,-6.2,19.1,636,212,21.3,60.9,764,1010,5272,15,145,158,265,107,205,-41.6,32.5,550,290,-9999,57,17.87,320,0.3,9.9,18.8,9.3,-11.1,-3.4,4.9,-1.9,-5.4,3.3,11.9,3.7,161,90,145,253,-9999,16,21.3,8.7,501,119,0,144,3,144,640,223,2046,1358,563,1306,0,3,7,5,2,24,84,35,127,34,3,42,0,153,310,88,0,92,164,35,55,55,57,61,14.41,-0.74,-10.72,14.92
"2","161","2017",51.78849,-123.2783,1198,3.4,12.5,-6.1,18.6,622,202,21.5,61.9,765,953,5330,13,139,162,262,100,212,-42.1,32.3,551,305,-9999,56,16.52,282,0.5,9.8,18.7,9.3,-11.3,-3.6,4.3,-2.2,-5.4,3.1,11.5,3.5,166,85,139,246,-9999,15.8,21,8,497,119,0,149,3,134,601,216,2041,1371,601,1318,0,3,6,5,2,22,82,33,131,34,3,44,0,152,311,89,0,97,172,35,53,54,56,60,14.88,-1,-11.49,14.15
"3","162","2017",51.78811,-123.2636,1199,3.4,12.5,-6.1,18.6,626,202,21.3,61.9,767,954,5336,13,139,162,262,100,213,-42.1,32.3,551,304,-9999,56,16.88,283,0.5,9.8,18.7,9.3,-11.3,-3.6,4.3,-2.3,-5.4,3.1,11.5,3.5,167,85,139,248,-9999,15.8,21,8,497,120,0,149,3,134,601,216,2041,1372,600,1322,0,3,6,5,2,22,82,33,132,35,3,44,0,152,311,89,0,97,172,35,53,54,56,60,15.02,-0.98,-11.47,14.32
"4","163","2017",51.78642,-123.1912,1144,3.6,12.9,-6.1,19,603,205,22.6,62.8,744,1015,5236,15,143,160,263,103,190,-41.7,32.8,562,311,-9999,56,12.89,321,0.5,10.3,19.2,9.5,-11.1,-3.3,4.6,-2.1,-5.3,3.5,11.9,3.7,151,82,142,240,-9999,15.4,21,7.8,490,109,0,145,3,147,640,225,2032,1337,562,1304,0,3,7,5,2,24,83,34,118,30,2,40,0,155,317,90,0,100,175,36,54,54,55,60,13.4,-1.87,-11.87,13.23
"5","165","2017",51.78158,-123.0028,1166,3.6,13.1,-6.2,19.3,637,213,21.4,61.6,764,1037,5238,16,147,157,266,108,204,-41.4,32.7,555,295,-9999,58,17.29,338,0.1,10.1,19.1,9.3,-11,-3.3,5.1,-1.8,-5.4,3.4,12.1,3.7,161,90,146,253,-9999,16,21.3,8.7,502,117,0,145,3,150,656,228,2047,1346,543,1302,0,3,8,5,2,24,85,35,128,33,2,41,0,154,312,89,0,93,166,35,56,55,57,62,14.41,-0.99,-10.98,14.85
"6","193","2017",51.80051,-123.4083,1188,3.3,12.5,-6.1,18.6,596,196,22.4,63.7,774,955,5338,13,140,162,262,100,203,-42,32.4,551,310,-9999,56,13.93,283,0.3,9.9,18.7,9.3,-11.3,-3.7,4.3,-2.2,-5.5,3.1,11.5,3.6,159,80,134,235,-9999,15.3,20.7,8,502,123,0,149,3,134,601,217,2047,1375,601,1315,0,3,6,5,2,22,82,34,126,32,3,42,0,152,311,89,0,99,176,35,54,54,56,60,14.29,-1.41,-11.89,12.94
"7","193","2017",51.80047,-123.4083,1188,3.3,12.5,-6.1,18.6,596,196,22.4,63.7,774,955,5338,13,140,162,262,100,203,-42,32.4,551,310,-9999,56,13.93,283,0.3,9.9,18.7,9.3,-11.3,-3.7,4.3,-2.2,-5.5,3.1,11.5,3.6,159,80,134,235,-9999,15.3,20.7,8,502,123,0,149,3,134,601,217,2047,1375,601,1315,0,3,6,5,2,22,82,34,126,32,3,42,0,152,311,89,0,99,176,35,54,54,56,60,14.29,-1.41,-11.89,12.94
"8","193","2017",51.80051,-123.4083,1188,3.3,12.5,-6.1,18.6,596,196,22.4,63.7,774,955,5338,13,140,162,262,100,203,-42,32.4,551,310,-9999,56,13.93,283,0.3,9.9,18.7,9.3,-11.3,-3.7,4.3,-2.2,-5.5,3.1,11.5,3.6,159,80,134,235,-9999,15.3,20.7,8,502,123,0,149,3,134,601,217,2047,1375,601,1315,0,3,6,5,2,22,82,34,126,32,3,42,0,152,311,89,0,99,176,35,54,54,56,60,14.29,-1.41,-11.89,12.94
"9","193","2017",51.80047,-123.4083,1188,3.3,12.5,-6.1,18.6,596,196,22.4,63.7,774,955,5338,13,140,162,262,100,203,-42,32.4,551,310,-9999,56,13.93,283,0.3,9.9,18.7,9.3,-11.3,-3.7,4.3,-2.2,-5.5,3.1,11.5,3.6,159,80,134,235,-9999,15.3,20.7,8,502,123,0,149,3,134,601,217,2047,1375,601,1315,0,3,6,5,2,22,82,34,126,32,3,42,0,152,311,89,0,99,176,35,54,54,56,60,14.29,-1.41,-11.89,12.94
"10","194","2017",51.79712,-123.2632,1158,3.5,12.7,-6.1,18.9,617,203,21.9,62.9,756,989,5278,14,141,161,262,101,205,-41.9,32.6,559,311,-9999,56,14.86,304,0.5,10.1,19,9.4,-11.2,-3.4,4.4,-2.2,-5.4,3.4,11.7,3.6,163,84,139,244,-9999,15.7,21,8,497,113,0,146,3,142,623,221,2040,1350,579,1309,0,3,7,5,2,23,82,34,128,32,3,42,0,154,315,90,0,100,176,36,54,54,55,60,14.59,-1.49,-11.94,13.7
