"","ID1","ID2","lat","long","el","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","CMI","DD1040","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","CMI_wt","CMI_sp","CMI_sm","CMI_at"
"1","988","2017",51.95378,-123.0638,1065,4.2,14.1,-6.2,20.3,555,214,25.6,66,714,1177,5028,24,151,156,266,110,155,-40.1,34.5,592,330,-9999,57,3.16,436,0.1,11.3,20.6,9.9,-10.4,-3,5.4,-1.7,-5.1,4.2,13,4.1,125,81,150,211,-9999,15.6,20.8,8,476,98,0,141,4,181,742,250,2016,1276,462,1274,0,4,13,7,3,26,86,36,98,24,2,32,0,165,335,93,0,107,185,38,58,52,54,60,10.74,-3.69,-13.54,9.66
"2","1022","2017",51.96311,-123.0777,1059,4.2,14.1,-6.2,20.3,555,214,25.6,66,715,1182,5024,24,151,156,266,111,155,-40.1,34.5,593,330,-9999,57,3.1,439,0.1,11.3,20.6,9.9,-10.4,-3,5.5,-1.7,-5.2,4.2,13.1,4.1,124,82,150,211,-9999,15.9,21.1,8.1,477,98,0,140,4,182,745,251,2017,1275,460,1272,0,4,13,7,3,26,86,36,98,24,2,32,0,165,335,93,0,106,185,38,58,52,54,60,10.69,-3.64,-13.6,9.65
"3","1024","2017",51.96127,-123.0048,1117,4,13.8,-6.2,20,602,227,23.2,60.9,740,1131,5112,21,148,157,265,108,175,-40.3,34.2,582,305,-9999,57,9.46,405,-0.1,10.9,20.2,9.6,-10.5,-3.2,5.3,-1.9,-5.3,3.9,12.7,3.8,135,90,159,232,-9999,15.7,21,8,485,105,0,149,3,169,717,241,2028,1303,486,1295,0,4,11,6,3,25,85,35,107,29,2,38,0,161,329,92,0,98,171,36,58,53,55,61,11.7,-2.24,-12.09,12.09
"4","1045","2017",51.97654,-123.2517,1014,4.1,14,-6.4,20.4,508,200,27.8,70.3,731,1170,5053,23,152,154,264,110,145,-41,34.1,586,342,-9999,57,-0.28,429,0.1,11.1,20.4,9.9,-10.9,-2.9,5.6,-1.7,-5.4,4.1,13,4.1,115,72,139,193,-9999,15.2,20.5,8.1,492,100,0,139,3,181,739,247,2036,1280,465,1272,0,4,13,6,3,27,86,36,92,22,1,29,0,163,331,93,0,112,192,38,56,53,55,60,9.9,-4.28,-13.94,8.04
"5","1049","2017",51.97211,-123.0771,1080,4.1,14,-6.2,20.2,563,216,25.1,65,722,1163,5054,23,150,156,266,109,159,-40.2,34.4,590,325,-9999,57,4.38,426,0,11.2,20.5,9.8,-10.4,-3.1,5.4,-1.8,-5.2,4.1,12.9,4,126,83,151,215,-9999,15.8,21,8,479,100,0,143,4,177,735,247,2019,1285,469,1280,0,4,12,7,3,26,86,36,99,26,2,33,0,164,334,92,0,105,182,38,58,52,54,60,10.81,-3.32,-13.28,10.17
"6","1050","2017",51.97137,-123.048,1104,4,13.9,-6.2,20.1,584,222,24,62.7,735,1140,5096,22,148,158,265,107,169,-40.4,34.3,585,314,-9999,57,7.17,411,0,11,20.3,9.7,-10.5,-3.2,5.3,-1.9,-5.3,3.9,12.8,3.9,132,87,156,223,-9999,15.6,21,8.1,484,104,0,147,4,171,723,243,2025,1299,481,1291,0,4,12,6,3,25,85,35,104,27,2,36,0,162,331,92,0,101,176,37,58,52,54,60,11.38,-2.72,-12.6,11.11
"7","1052","2017",51.9706,-123.0188,1123,3.9,13.8,-6.2,20,599,228,23.3,60.5,744,1124,5126,21,147,158,265,107,176,-40.5,34.1,582,303,-9999,57,9.29,400,0,10.9,20.2,9.6,-10.6,-3.2,5.2,-2,-5.3,3.8,12.7,3.8,134,89,160,229,-9999,15.7,21,8,487,107,0,150,3,168,714,239,2029,1308,490,1299,0,4,11,6,3,25,85,35,107,29,2,38,0,161,329,92,0,98,169,36,58,53,54,60,11.64,-2.22,-11.93,11.81
"8","1053","2017",51.97026,-123.0043,1144,3.9,13.7,-6.2,19.9,611,233,22.7,58.8,752,1108,5154,20,147,158,265,107,181,-40.5,34,577,293,-9999,57,11.18,390,-0.1,10.7,20,9.4,-10.6,-3.3,5.2,-2,-5.3,3.7,12.6,3.7,137,92,163,234,-9999,15.7,21,8,490,109,0,153,3,164,705,236,2033,1317,498,1306,0,4,11,6,3,24,85,35,109,30,2,39,0,160,327,91,0,95,164,35,58,53,55,61,11.87,-1.77,-11.37,12.44
"9","1075","2017",51.985,-123.2368,834,5,15.2,-6.3,21.4,475,188,31.6,80.7,657,1359,4743,37,165,146,270,124,121,-39.7,35.2,647,396,-9999,57,-8.2,562,0.2,12.4,21.7,10.6,-10.2,-1.9,6.6,-0.8,-5,5.2,14.2,4.9,110,65,134,177,-9999,15,20.3,7.9,464,75,0,118,4,231,843,281,2001,1175,364,1203,0,6,22,9,3,33,89,40,85,14,1,21,0,204,347,96,0,139,213,43,59,53,54,61,9.25,-6.81,-16.28,5.64
"10","1080","2017",51.98108,-123.0765,1078,4.1,14,-6.2,20.3,570,218,24.8,64.3,725,1163,5058,23,150,157,266,109,162,-40.3,34.4,590,321,-9999,57,5.2,427,0.1,11.2,20.5,9.8,-10.5,-3.1,5.4,-1.8,-5.2,4,13,4,128,85,153,217,-9999,15.9,21,8,480,101,0,143,4,177,736,247,2022,1287,468,1281,0,4,13,6,3,26,86,35,101,26,2,34,0,164,334,92,0,104,180,38,58,52,54,60,11.02,-3.11,-13.11,10.4
