"","ID1","ID2","lat","long","el","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","CMI","DD1040","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","CMI_wt","CMI_sp","CMI_sm","CMI_at"
"1","1708","2017",52.34206,-123.155,1266,1.8,15.3,-15.4,30.7,543,296,21.7,51.8,1350,1086,5912,24,127,177,246,69,238,-44.6,38.2,512,211,-9999,52,4.99,408,-3.2,7.5,20.8,9.7,-15.5,-5,5.8,-4.8,-9.3,1.2,13.3,2.4,161,90,233,87,-9999,15,20.3,7.1,920,150,0,280,6,72,765,242,2505,1543,450,1414,0,1,19,4,1,13,86,28,152,51,3,30,0,76,333,103,0,36,110,65,50,56,55,51,13.17,3.53,-6.29,-5.41
"2","1723","2017",52.35461,-123.3014,1195,2,15.6,-15.3,30.9,516,286,23.3,54.5,1325,1135,5825,28,130,176,248,72,214,-44.3,38.6,523,227,-9999,52,0.63,438,-3.3,8,21.2,9.9,-15.3,-4.8,5.9,-4.5,-9.3,1.6,13.5,2.7,150,82,229,84,-9999,15,20.2,7.6,917,135,0,273,6,81,790,257,2501,1509,427,1389,0,1,22,5,1,14,86,30,142,43,3,27,0,78,340,105,0,41,117,69,51,55,54,52,12.1,2.2,-7.5,-6.18
"3","1724","2017",52.35757,-123.2914,1196,2,15.6,-15.3,30.9,517,286,23.3,54.5,1327,1130,5832,28,130,176,247,72,215,-44.1,38.6,522,227,-9999,52,0.73,435,-3.3,7.9,21.2,9.9,-15.3,-4.8,5.9,-4.5,-9.3,1.6,13.5,2.7,150,82,228,84,-9999,15,20,7.6,916,137,0,273,6,80,788,255,2501,1512,429,1391,0,1,22,5,1,14,86,29,142,43,3,27,0,78,340,105,0,41,117,69,51,55,54,52,12.11,2.25,-7.48,-6.15
"4","1738","2017",52.38168,-124.242,1177,2.3,15.4,-14.4,29.8,458,251,26.8,61,1233,1130,5730,26,127,178,244,66,178,-44.5,38.5,586,290,-9999,50,-7.49,428,-2.1,8.3,21.6,10.4,-15.1,-5.1,5.2,-4.2,-8.6,1.6,13.4,3.1,120,76,203,86,-9999,15,20,8,850,136,0,247,7,81,780,262,2430,1509,435,1356,0,1,20,5,1,13,84,29,112,41,2,23,0,128,351,107,0,71,148,71,48,53,51,52,9.18,1.38,-11.55,-6.5
"5","1739","2017",52.38141,-124.2274,1231,2.1,15.1,-14.3,29.3,456,251,26.5,59.9,1246,1087,5794,23,125,179,244,65,181,-44.4,38,528,259,-9999,51,-6.17,401,-2,8,21.2,10.1,-15.1,-5.3,5,-4.4,-8.6,1.3,13.1,2.9,119,76,203,85,-9999,15,20,8,847,145,0,254,7,74,754,251,2427,1533,458,1375,0,1,17,4,1,12,84,29,111,43,3,24,0,78,345,105,0,47,142,69,48,53,52,52,9.12,1.72,-10.83,-6.18
"6","1754","2017",52.36101,-123.3432,1169,2.1,15.6,-15.3,31,511,285,23.7,55,1321,1154,5796,29,132,175,249,74,208,-44.2,38.8,528,232,-9999,52,-0.78,448,-3.3,8.1,21.4,10,-15.3,-4.6,5.9,-4.4,-9.3,1.8,13.6,2.8,146,82,227,83,-9999,15,20.3,7,917,130,0,275,6,85,799,264,2501,1494,419,1382,0,1,23,5,1,15,86,30,138,41,3,26,0,79,343,106,0,42,120,70,51,55,53,52,11.78,1.96,-8.07,-6.45
"7","1757","2017",52.36322,-123.2862,1248,1.8,15.3,-15.4,30.7,516,286,22.9,53.5,1345,1082,5906,24,127,177,246,69,220,-44.5,38.2,514,220,-9999,52,2.06,403,-3.2,7.6,20.8,9.7,-15.5,-5,5.6,-4.7,-9.3,1.3,13.2,2.5,150,82,228,84,-9999,15,20,7.5,921,146,0,278,6,74,759,243,2507,1535,455,1410,0,1,19,4,1,13,85,28,142,46,3,28,0,76,335,103,0,39,114,67,50,55,54,52,12.13,2.59,-6.89,-5.77
"8","1759","2017",52.3637,-123.2614,1262,1.8,15.2,-15.4,30.7,517,285,22.7,53.4,1349,1076,5919,23,127,178,246,68,222,-44.6,38.1,511,219,-9999,52,2.58,401,-3.2,7.5,20.7,9.6,-15.5,-5.1,5.7,-4.8,-9.3,1.2,13.2,2.4,151,83,228,84,-9999,15,20.3,8,922,148,0,278,6,72,758,240,2507,1542,455,1415,0,1,18,4,1,13,86,28,143,47,3,29,0,76,333,103,0,39,113,67,50,55,55,52,12.23,2.75,-6.73,-5.67
"9","1760","2017",52.36141,-123.2127,1173,2.1,15.9,-15.2,31,524,285,23.2,55.7,1315,1159,5790,31,131,176,247,72,222,-43.9,38.9,526,229,-9999,52,0.9,456,-3.3,8,21.4,10,-15.2,-4.7,6.1,-4.4,-9.2,1.7,13.8,2.8,156,86,226,85,-9999,15,20.3,7.3,911,133,0,271,6,83,809,260,2496,1503,410,1382,0,1,25,5,1,14,87,30,147,45,3,27,0,78,342,106,0,40,120,69,52,55,54,52,12.64,2.52,-8.05,-6.21
"10","1761","2017",52.36008,-123.1539,1277,1.8,15.3,-15.5,30.8,541,294,21.7,52.1,1351,1076,5926,24,127,178,246,68,239,-44.6,38.1,509,210,-9999,52,5.29,403,-3.2,7.4,20.6,9.6,-15.5,-5.1,5.8,-4.8,-9.3,1.1,13.2,2.4,161,91,231,87,-9999,15,20.3,7.2,919,153,0,279,6,70,761,238,2504,1551,453,1417,0,1,19,4,1,12,86,28,152,53,4,31,0,75,331,103,0,35,110,65,50,55,55,52,13.1,3.72,-6.24,-5.29
