"","ID1","ID2","lat","long","el","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","Eref","CMD","MAR","RH","CMI","DD1040","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","CMI_wt","CMI_sp","CMI_sm","CMI_at"
"1","1708","2017",52.34206,-123.155,1266,2.3,15.4,-14.1,29.5,422,171,29.1,90.3,1170,1067,5727,22,131,178,245,67,219,-44.6,30.8,567,349,-9999,54,-4.98,402,-1.4,9.5,21.4,8.6,-12.9,-4,6,-3.5,-7.1,2.8,13.7,2.5,103,84,96,94,-9999,15,20.3,7.1,920,101,0,149,5,115,803,145,2509,1403,405,1410,0,2,19,2,1,17,88,25,86,33,1,99,0,141,345,81,0,83,248,18,54,54,54,58,14.73,0.25,-20.96,0.99
"2","1723","2017",52.35461,-123.3014,1195,2.5,15.6,-14,29.6,396,162,31.6,96.3,1140,1119,5636,26,134,176,247,71,197,-44.3,31.1,611,382,-9999,54,-9.45,433,-1.5,10,21.8,8.9,-12.6,-3.6,6.1,-3.2,-7.1,3.2,14,2.8,98,75,94,87,-9999,15,20.2,7.6,908,91,0,141,5,128,829,157,2503,1366,383,1384,0,2,22,2,1,19,88,27,82,26,1,88,0,177,352,82,0,102,257,22,55,54,53,58,13.97,-1.3,-21.98,-0.14
"3","1724","2017",52.35757,-123.2914,1196,2.5,15.6,-14,29.6,397,162,31.5,96.2,1140,1115,5643,25,134,176,246,70,198,-44.1,31.1,611,381,-9999,54,-9.29,430,-1.5,9.9,21.8,8.9,-12.6,-3.7,6.1,-3.3,-7,3.1,14,2.8,98,75,94,88,-9999,15,20,7.6,907,92,0,141,5,127,827,156,2502,1370,385,1386,0,2,21,2,1,19,88,26,82,26,1,89,0,177,351,82,0,101,257,22,55,54,53,58,13.97,-1.23,-21.94,-0.09
"4","1738","2017",52.38168,-124.242,1177,2.8,15.2,-13.4,28.6,356,143,35.9,106.1,1072,1130,5537,24,133,176,247,71,168,-44.5,31.6,630,424,-9999,52,-16.51,428,-0.2,10.4,22.3,9.5,-12.3,-3.7,5.4,-3.2,-6.3,3.3,13.9,3.1,95,64,86,80,-9999,15,20,8,850,90,0,133,6,135,818,170,2435,1354,392,1357,0,2,19,2,1,19,87,27,75,22,1,70,0,181,363,85,0,117,277,30,52,52,50,56,12.61,-2.89,-24.49,-1.74
"5","1739","2017",52.38141,-124.2274,1231,2.6,14.9,-13.3,28.2,354,143,35.6,104.2,1081,1080,5600,21,131,178,247,70,171,-44.4,31.2,587,402,-9999,52,-15.1,398,-0.1,10,21.9,9.2,-12.3,-3.9,5.2,-3.4,-6.2,3,13.6,2.9,94,64,86,79,-9999,15,20,8,846,96,0,140,6,125,786,162,2431,1378,415,1376,0,2,17,2,1,18,86,26,73,23,1,74,0,146,357,84,0,102,271,29,52,53,51,57,12.46,-2.43,-23.75,-1.38
"6","1754","2017",52.36101,-123.3432,1169,2.6,15.7,-14,29.7,392,162,32.2,97,1135,1141,5606,27,136,174,248,73,191,-44.2,31.3,617,388,-9999,54,-10.79,444,-1.5,10.2,22,9,-12.6,-3.5,6.1,-3.2,-7,3.3,14.1,2.9,97,74,94,87,-9999,15,20.3,7,907,87,0,142,5,135,838,163,2502,1350,376,1377,0,2,23,2,1,20,88,27,81,24,1,85,0,179,355,83,0,104,261,23,55,54,53,57,13.7,-1.64,-22.44,-0.42
"7","1757","2017",52.36322,-123.2862,1248,2.3,15.3,-14.1,29.4,397,162,30.9,94,1156,1066,5715,22,131,177,245,68,206,-44.5,30.8,601,371,-9999,54,-7.8,397,-1.4,9.7,21.4,8.7,-12.8,-3.9,5.9,-3.5,-7.1,2.9,13.6,2.6,98,75,94,88,-9999,15,20,7.5,912,97,0,147,5,118,797,147,2508,1392,410,1405,0,2,18,2,1,17,87,25,82,28,1,94,0,174,346,81,0,98,252,21,54,54,53,58,13.96,-0.77,-21.28,0.29
"8","1759","2017",52.3637,-123.2614,1262,2.3,15.2,-14.1,29.4,399,162,30.7,94,1159,1060,5729,21,131,178,245,66,209,-44.6,30.7,598,368,-9999,54,-7.25,395,-1.4,9.6,21.3,8.6,-12.9,-4,5.9,-3.5,-7.1,2.8,13.6,2.6,98,76,94,88,-9999,15,20.3,8,913,99,0,148,5,115,796,144,2509,1399,411,1409,0,2,18,2,1,17,88,25,82,30,1,96,0,173,344,81,0,97,250,21,54,54,54,57,13.99,-0.56,-21.1,0.42
"9","1760","2017",52.36141,-123.2127,1173,2.6,15.9,-13.9,29.7,407,164,31,97,1130,1145,5601,28,135,176,246,70,201,-43.9,31.3,615,380,-9999,54,-8.87,453,-1.5,10.1,22,9,-12.5,-3.6,6.4,-3.2,-7,3.2,14.2,2.9,101,80,94,90,-9999,15,20.3,7.3,903,90,0,137,5,131,850,159,2498,1361,366,1377,0,2,24,2,1,19,88,27,84,27,1,89,0,178,354,83,0,98,260,22,55,54,53,58,14.39,-0.94,-22.31,0
"10","1761","2017",52.36008,-123.1539,1277,2.2,15.4,-14.2,29.5,422,170,28.9,90.1,1162,1059,5738,22,130,179,244,66,222,-44.6,30.7,564,346,-9999,54,-4.46,397,-1.4,9.4,21.3,8.6,-12.8,-4.1,6,-3.5,-7.1,2.7,13.7,2.5,102,85,96,94,-9999,15,20.3,7.2,911,103,0,148,5,112,799,143,2507,1411,408,1412,0,2,18,2,1,17,88,25,86,35,1,100,0,140,343,80,0,81,247,18,54,54,54,58,14.69,0.5,-20.73,1.07
